Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2,-0.154819439,-1.037074502,0.264613531,-3.657308051,4.158405676,1.099619445
2,-0.078700848,-0.814931053,0.300441574,-2.565527071,3.907398784,-1.116362331
2,-0.128013581,-0.944736179,0.259487361,2.869056316,0.357635525,1.574893734
2,-0.083721163,-1.059321846,0.190855098,5.035863098,-0.080625307,3.348580268
2,-0.057994583,-0.934640936,0.250683746,5.611177194,-1.384445266,1.995644781
2,-0.27794338,-0.758489761,0.102150815,2.077553971,0.908754167,-0.080836843
2,0.02283804,-1.040945226,0.265883963,-0.72355755,2.258044201,-4.991595443
2,-0.172516366,-0.982491594,0.1864115,-2.311075708,4.180893054,-3.614161624
2,-0.091430075,-0.970744912,0.163793424,4.93036925,-0.672384249,-1.144975903
2,-0.142862247,-0.825889011,0.250479951,4.986469633,-0.773398051,2.073315301
2,-0.022669887,-0.980827281,0.084325529,-1.222256595,2.28135606,-0.765421996
2,-0.103245688,-0.902138405,0.231607814,-1.122396155,-1.531883088,-2.433793724
2,-0.125440829,-0.853245926,-0.016579411,3.638468788,-2.316217538,1.186162637
2,-0.114764642,-1.02147356,0.113025982,-4.78058425,5.612184051,-6.262280281
2,-0.130880412,-1.045994754,0.085232046,0.818386601,0.871998664,1.723332559
2,-0.085662068,-0.833709293,0.219531315,-5.19435006,3.232203961,-6.996560502
2,-0.066834499,-0.888504316,0.161656045,2.951376109,-4.568720836,-3.134483361
2,-0.291411352,-1.0595745,0.326751109,-0.796955159,1.745241373,-2.283246075
2,-0.156904167,-0.912820108,0.004125057,2.674614261,0.584854821,1.036071149
2,-0.15180818,-1.030009923,0.32890158,3.806221906,-2.975722005,5.177102564
2,-0.144213717,-1.00979819,0.218473618,-8.4563317,7.933763022,-5.070822558
2,-0.293669105,-0.997082147,0.481437592,-1.238921131,-6.421732629,6.474024502
2,-0.170269842,-0.991702907,0.265760435,5.338376324,-7.788528575,3.971175392
2,-0.28983537,-0.857770315,-0.120421542,14.62593909,-10.80214356,-0.726584013
2,-0.070835319,-1.038739213,-0.03126987,6.605935598,0.664683991,-0.083689504
2,-0.218216226,-0.875710385,0.051090756,1.255666106,5.896968279,-3.709818205
2,-0.208734417,-0.990222737,0.195104571,0.932826956,1.617966789,2.433667087
2,-0.118794283,-0.868223584,0.296363694,0.779911031,3.036180083,0.062856062
2,-0.007699185,-1.011459892,0.351687434,3.393848446,-0.124588204,4.481943624
2,-0.186153919,-0.959890769,0.308394779,-2.538896555,2.527062283,-2.195142882
2,-0.080234974,-0.971816196,0.24618301,3.05720419,-0.164399165,3.139442744
2,-0.223099174,-0.969021094,0.243049715,2.43366299,0.569727793,-0.064391447
2,-0.232469131,-0.855897965,0.09166903,5.275978951,-1.015316113,3.119686326
2,-0.130319206,-0.968743982,0.199500323,2.976841485,0.020175984,0.906440535
2,-0.232928998,-1.166839617,0.126612197,0.255842841,1.004881574,0.217896742
2,-0.143669813,-0.947503333,0.097159089,0.251221168,2.188502223,0.880781899
2,-0.143650408,-0.991196981,0.153094939,0.271367313,1.202920548,0.495077243
2,-0.17543489,-1.053034683,0.242603869,3.178238583,0.024696597,1.508044035
2,-0.250678209,-1.011868785,0.048166736,1.334836526,1.503493447,0.540874445
2,-0.229048584,-0.970257117,0.087722574,2.017626695,1.253959887,1.550937945
2,-0.167995487,-0.976931785,0.263592947,0.279389103,2.032721394,-0.347972308
2,-0.156410737,-0.898667372,0.052948915,0.207860892,1.607783292,-0.081826283
2,-0.209260075,-1.038305751,0.28655198,0.7490521,0.896853834,0.142330613
2,-0.23257823,-0.9441974,0.14069059,0.522925516,0.726544549,0.098543421
2,-0.195945574,-0.876716731,0.318986803,1.986797781,1.625747586,0.229158401
2,-0.057201828,-0.959041886,0.362083194,1.698276308,1.073888375,0.828874673
2,-0.248710686,-1.006586992,0.289510128,1.748158572,0.171152429,-0.105544282
2,-0.180298214,-0.85921857,0.344975323,1.395230313,0.651305476,0.336060608
2,-0.128946098,-0.929675884,0.350219299,2.174410828,0.544008372,0.411037141
2,-0.246060244,-0.926735371,0.225303452,1.856762089,1.443264554,0.283307306
2,-0.167961654,-0.953961396,0.417974128,2.374496724,1.019606149,0.280451931
2,-0.247862834,-1.011142607,0.154509319,5.120881868,-1.151177159,1.752785019
2,-0.127310491,-0.960540253,-0.173324669,3.861502987,0.633776738,0.343911487
2,-0.074188366,-0.896275855,0.320456921,3.412981028,0.571330279,-0.058076888
2,-0.139947858,-1.086417656,0.237298541,2.059931037,0.138068416,0.190142408
2,-0.029015163,-0.974874899,0.150690442,3.30039905,0.402564502,0.976856537
2,-0.177973205,-1.058111936,0.215159912,-1.274344571,1.714804892,-0.779491276
2,-0.13930956,-0.921763891,0.153831588,0.939501671,0.951784258,0.307149198
2,-0.142097577,-0.889327589,0.150631148,3.745390354,-0.453810759,0.182114618
2,-0.194415905,-0.894460643,0.165006936,3.899446558,-0.301787548,0.773530211
2,-0.102454863,-1.020990943,0.190060145,2.856814921,0.661105647,0.19926423
2,-0.063771502,-0.835215371,0.107180701,1.195179195,0.809491865,0.382106251
2,-0.275391645,-0.950128529,0.07193068,1.293758653,0.345510885,0.587109987
2,-0.094362915,-0.902537625,0.209271976,0.048903021,1.051013738,-0.159061905
2,-0.194069687,-0.734339627,0.210211949,1.984789613,0.47661917,0.351727074
2,-0.11411971,-0.979155572,0.197386864,1.215237736,1.605168286,-0.13472201
2,-0.108666525,-0.810356863,0.405090025,1.816158281,0.562357511,1.162943363
2,-0.21929108,-0.895327107,0.232291237,0.341475637,1.267657205,0.53492271
2,-0.186407642,-0.870444333,0.134922004,0.231255619,2.047512416,-0.076376912
2,-0.136058018,-0.922058282,0.070912802,2.991773347,0.331081972,1.347418704
2,-0.237983012,-0.974968375,0.182561193,1.22758477,1.266873893,-0.350144787
2,-0.295536119,-1.017619625,0.198185244,1.542028608,0.866741199,1.063013963
2,-0.232674689,-1.0618505,0.368254184,1.511479901,0.348312207,-0.041631585
2,-0.017394464,-0.908364813,0.383257817,1.776704414,0.860872873,0.38365684
2,-0.327761376,-0.806544956,0.264249413,1.610572759,0.679036932,0.009483832
2,-0.202787147,-0.905174314,-0.05758415,1.099322448,1.051120705,-0.233982684
2,0.049583706,-1.014485656,0.121346973,1.9546049,0.774400866,0.584190695
2,-0.172597482,-0.953165402,0.283881781,2.309310302,0.63561566,0.798074753
2,-0.019075405,-1.004444903,0.321684249,0.501540985,1.584321894,-0.195260518
2,-0.078440576,-0.970967794,0.13082668,1.090059182,0.762330334,0.95280193
2,-0.226927728,-0.897525035,0.189933134,2.62495454,0.642790035,0.281366896
2,-0.096364365,-0.958594838,0.049971886,2.807521771,0.389884131,0.363240534
2,-0.162768022,-0.814353695,0.165657198,1.670945557,0.657469703,0.385017119
2,-0.31908361,-0.908110522,0.124391144,2.090721164,0.992521992,0.443865965
2,0.027866227,-1.008838515,0.272665625,0.706619464,1.241499418,0.281792245
2,-0.17504841,-1.071428259,0.162378931,0.581118361,0.602035321,-0.352193446
2,-0.327976848,-0.940092314,0.180555806,1.643557876,0.417294594,0.613836778
2,-0.098615147,-0.793477601,0.216624126,0.474643804,0.960767422,-0.038841472
2,-0.177248322,-0.828670429,0.184942822,0.069556735,1.614595074,-0.258336376
2,-0.1444722,-0.929970013,0.346227623,1.952627455,1.683427974,0.553974932
2,-0.074960275,-0.72896562,-0.101126715,1.584208608,1.218213632,0.20258626
2,-0.228026907,-1.018428492,0.054197452,1.500682973,1.145168576,0.217539337
2,-0.35389661,-0.987032531,0.351949492,1.117931317,0.778579968,-0.178523735
2,-0.230910261,-0.88387986,0.271404804,1.376906062,1.183041804,0.020312409
2,-0.168748935,-1.008154448,0.093314234,1.662061454,0.815770381,0.431563315
2,-0.293745166,-1.040330029,0.384835266,0.731664477,0.887301271,0.247441374
2,-0.179987918,-1.231529072,0.206244471,0.412517347,1.211777746,-0.407420952
2,-0.226962475,-0.998255168,0.179739014,0.988372505,0.993910379,0.180856218
2,-0.163823749,-0.938976789,0.002896146,1.755227298,0.850879109,0.337164263
2,-0.254897642,-0.989370142,0.276226276,1.775156253,1.304948914,0.398709352
2,-0.176362457,-1.123593052,0.124841326,1.904291899,0.309969327,0.152973926
2,-0.337226749,-0.897662488,0.231843591,2.284345225,0.563477844,0.589606571
2,-0.13782301,-0.789623267,0.158555075,2.577997873,0.257151609,0.559491777
2,-0.270038765,-0.884425498,0.152251182,2.716188841,-0.008843679,0.841979067
2,-0.011086524,-1.063094866,0.067671022,1.482932226,0.99635358,0.128482298
2,-0.296620672,-0.985493791,0.299646572,1.698017534,0.710935291,1.611360932
2,-0.093430545,-0.878744314,0.172993711,0.654026515,1.314465895,-0.296015803
2,-0.063636497,-0.883002412,0.234327211,1.000919505,1.269745694,-0.009303393
2,-0.243557751,-0.907227167,0.106108785,1.013494001,1.12105808,-0.583950121
2,-0.274688049,-0.944634148,0.116839362,0.909116858,1.408174594,0.601156447
2,-0.241697077,-0.970118144,0.111927028,0.721403384,1.665984457,-0.381482011
2,-0.160609836,-0.959347731,0.227415663,1.2900014,1.034598427,0.412874456
2,-0.142186187,-1.090929329,0.134842648,1.328088774,0.708878158,0.564382198
2,-0.060513723,-1.07176909,0.285163416,2.528785301,0.41263664,0.260589115
2,-0.004701545,-1.051308983,0.196148701,1.160284791,0.604974638,0.581621791
2,-0.252043829,-0.734231022,0.115928686,1.01105902,0.901993983,0.663639103
2,-0.369519935,-0.996363739,-0.002253719,0.595493179,1.823699073,-0.183382198
2,-0.248625818,-1.038183237,-0.009904898,3.372183368,0.69048557,2.897869907
2,-0.210445723,-1.085759855,0.137941528,2.812869713,-0.099667677,0.994007909
2,-0.292774287,-1.198011034,0.303961279,7.112180351,0.023314179,3.622754674
2,-0.228936106,-1.095670612,0.169656819,4.36876943,0.660690199,3.491474128
2,-0.062746737,-1.092847168,0.223668336,8.598745435,2.969574302,3.73236822
2,-0.081935375,-1.012239448,0.307295617,3.488090295,0.058400133,5.564298287
2,-0.197520578,-1.11825641,0.174588444,1.783104198,0.854397713,4.848201743
2,-0.082608228,-0.827843092,-0.010939002,0.619206166,-0.032939902,3.392288481
2,-0.347759869,-0.924428782,0.087676941,-3.188777428,-2.132868902,-4.883402961
2,-0.158542801,-1.05075531,0.108040181,2.543646161,-7.87595781,3.143165067
2,-0.158944032,-1.077054701,0.405332844,5.899436015,2.373865554,10.61782275
2,-0.158873136,-0.964166081,0.138933741,1.334154938,-1.574368437,6.976261831
2,-0.27622666,-1.048260077,0.122664433,4.671314611,-0.487434954,8.483269012
2,-0.082856947,-1.038869266,-0.15828649,2.02229067,-4.360179674,7.818023782
2,-0.091691099,-0.937309192,0.020573523,4.399045723,-2.603863433,11.28485273
2,-0.04847362,-0.970965116,0.327182321,1.015695911,-3.407213843,8.416482368
2,0.038158087,-0.972128857,0.18187602,2.077528619,-3.221383511,9.346682681
2,0.11930213,-1.18589049,0.132871029,7.008202639,-1.619684718,6.539382921
2,-0.002925531,-1.116799379,0.233631107,6.363456451,-0.606429465,8.375713299
2,0.152522631,-0.935372676,0.076794544,2.992584782,-0.555872068,2.672457456
2,-0.034176856,-1.048363553,-0.041866127,1.873675939,1.633562883,1.209036144
2,-0.127567035,-0.945903105,0.208609296,2.633746904,2.723086132,1.206396307
2,-0.097357606,-0.894148514,0.048892468,1.292727276,3.690428393,2.131697969
2,-0.027190085,-0.956122195,0.172900768,2.359063855,1.720963137,2.437990481
2,-0.066708301,-1.02418014,-0.100278407,3.196553857,0.569571609,4.583833435
2,0.120218987,-1.105724631,0.086241906,1.545485931,2.562204675,1.309307495
2,-0.101797474,-1.076304502,0.090074617,4.33025545,1.840231367,3.742386026
2,0.134764752,-0.892322212,0.122471863,3.538394892,3.038378166,2.755760892
2,0.146594705,-0.940020789,0.212371163,1.831471856,-0.65700997,2.131703438
2,0.028454558,-0.951988204,0.189917269,6.414219797,1.571813053,8.283497018
2,-0.053466157,-0.993779027,0.144001896,11.33984473,-0.180188665,5.2496385
2,-0.062969682,-0.953048527,0.060575787,12.3297652,2.543118846,8.453032201
2,0.184471343,-1.07399972,0.142270228,19.98827963,5.683353884,8.282168211
2,0.224779299,-1.049405562,-0.283334883,23.64630669,8.97254262,5.231789811
2,0.062470921,-0.951869291,0.144559705,18.07305878,14.75746017,7.547575421
2,0.142355703,-0.701698653,-0.02428844,-3.820912808,19.86913076,1.570345627
2,-0.060015079,-1.076712312,0.119579337,22.08334192,-0.507624464,11.04114965
2,0.005587068,-1.077353213,-0.226263059,11.27564986,1.153434176,-4.583553091
2,-0.042223563,-0.989772474,-0.066186332,5.354861254,5.389110219,-2.431482251
2,-0.09550683,-1.000058804,-0.014255324,-1.239158774,2.261932861,-2.388523553
2,-0.05780319,-1.022381282,0.042501184,9.75662576,-1.74321308,7.135678081
2,0.116163423,-0.926850519,0.06554207,0.87161397,-1.808815798,5.376820253
2,0.130863296,-0.944026289,0.007017112,3.319666261,-0.555349,-0.896463669
2,-0.093375937,-0.911493747,-0.105084381,-12.76554915,2.853096502,-15.49464267
2,0.007507923,-1.171096826,0.019280933,7.744917641,-2.694529348,-10.30563091
2,-0.009793135,-1.020224127,-0.080824353,11.63552735,-0.012231832,6.565042467
2,0.02501651,-1.110906913,-0.196091928,7.458452994,3.144905573,-2.488893451
2,0.172909372,-1.201949607,0.094769584,-3.362070537,4.567380625,-0.907922777
2,0.077637802,-1.157786144,-0.101514355,3.867074774,2.47756163,0.550066071
2,0.019003076,-0.915447859,0.029916244,-0.128421194,5.389921836,2.525882667
2,-0.021562393,-1.02850519,0.047786918,0.835375271,6.356879721,1.097871443
2,-0.003396273,-1.068461759,0.041212634,2.619995358,8.309523503,1.802516962
2,-0.009414019,-1.261698937,-0.071525388,7.455830547,4.879383001,2.011212975
2,0.015575957,-0.93983172,-0.148560782,7.990664531,-0.377834739,6.984535102
2,-0.09062084,-0.850925175,-0.116816642,8.415849794,3.563758826,5.269144879
2,0.136882967,-0.949694885,0.08106385,10.79013558,1.659362553,10.26842621
2,0.051945145,-0.952691202,0.050700022,9.182247486,0.353025864,4.852230401
2,0.053976763,-1.013205948,0.032271068,6.766467559,0.242473814,2.821295031
2,0.158514481,-1.117759818,-0.072733562,4.728874022,3.450305535,2.509781879
2,-0.067013144,-0.971322449,-0.050034032,1.030296972,0.2277446,0.299003995
2,-0.084866067,-0.843149343,-0.07778622,-3.509906984,-0.937519618,-3.324766535
2,0.105377273,-0.929444168,0.044506211,-3.395569401,1.903096408,-2.407524217
2,-0.032213031,-0.882753762,-0.123814435,-4.748654644,0.334793964,-4.787762373
2,-0.071667657,-0.940865945,0.026222862,-4.387045848,1.478397684,-3.540537431
2,-0.07250885,-0.923350008,0.180026827,-4.68366049,3.358317245,-5.264250856
2,-0.02497696,-1.018616044,0.058165276,-0.422577722,2.188417919,-4.256104787
2,0.013227363,-1.021945129,0.017195699,-2.487246998,3.841660798,-3.661804642
2,-0.15352948,-1.118260761,0.07377672,-3.11099671,-0.507470708,-3.185563211
2,0.107472529,-1.043195867,0.046243623,-2.744773611,2.206890436,-3.124067437
2,0.05647764,-0.928239508,0.115341679,-4.536060021,4.174230441,-3.315358495
2,0.037027978,-1.026146876,0.215192572,-2.490959258,5.426087152,-1.285997742
2,-0.015814895,-1.000721295,-0.023790648,-1.907163928,5.173458505,-0.793564192
2,0.044480842,-1.185371113,0.15432394,-3.381122782,4.408511579,-1.554132492
2,-0.02327498,-0.80986975,-0.071498008,-4.944446135,3.409127986,-3.380812151
2,-0.12818851,-1.058727102,0.144592027,-3.713680502,0.149087026,-2.336632541
2,-0.048358774,-0.965913248,0.183939922,-5.986868894,0.421796977,-6.702226259
2,0.00446416,-1.051595507,0.015871969,-4.860683413,-0.221742361,-5.720444417
2,-0.151733803,-1.070243949,0.124063398,-2.380689124,-1.567146882,-2.354145849
2,-0.136504139,-0.937513817,0.165514342,0.629679408,-0.648726021,-1.816002408
2,-0.295821028,-1.018816814,-0.115458565,1.085826255,0.55203536,-1.380284769
2,-0.143338688,-1.025313798,0.173735119,2.663490178,0.894742803,0.812896732
2,-0.005149774,-1.022324152,-0.043542708,2.913703204,4.363961059,0.236372964
2,-0.111809296,-0.974755891,0.178076531,4.365062482,1.044206548,0.550567829
2,-0.071367271,-1.124148241,0.134363216,5.362376565,3.224492083,4.664011813
2,-0.110130539,-0.997626763,-0.007568271,6.013627927,-0.230106465,2.982863309
2,-0.169563688,-0.960700015,0.176221493,2.889015985,0.683568943,2.426594455
2,-0.137075561,-0.91696647,-0.017008574,3.801726479,-0.541122297,4.941878655
2,-0.031867067,-0.968801524,0.049623228,1.992840478,2.345053677,2.182030235
2,-0.043430105,-1.034620361,0.301304331,-26.42526004,10.80949642,-9.829281243
2,-0.124545095,-1.124222015,0.138196621,8.068254524,1.256292421,4.503070849
2,-0.081155103,-1.025046877,-0.223771293,26.90142895,-18.75399516,10.78175118
2,-0.052449745,-0.880292514,0.071320471,6.812240036,3.488346656,3.969300391
2,-0.023160616,-0.895135987,0.118237886,7.792165858,3.83652589,5.118398721
2,-0.091633145,-1.0914688,-0.020380777,4.746587606,5.243534196,-0.430338634
2,-0.132978791,-1.069514156,0.00884027,4.656268062,8.977761843,-0.626830422
2,-0.124245558,-1.077252101,-0.024887686,-2.713790572,6.864775609,-4.734087314
2,-0.083667284,-1.019449301,-0.0987735,-2.287550347,9.067745965,-0.964895315
2,-0.165555817,-0.991164455,0.084440359,-5.564787761,10.81934112,-7.292230275
2,-0.016089321,-0.974866755,0.230704437,-0.765736407,7.310196658,-4.918515662
2,0.079550454,-0.835920064,0.106761491,0.847586225,8.989462072,-2.392682811
2,-0.045363672,-0.927155851,0.025367668,-0.2853507,6.360143242,-0.720423977
2,-0.008237051,-0.952193054,0.110963536,-3.432501573,2.795820169,-0.336361149
2,0.096821839,-1.029355117,0.083995386,-6.948027025,2.273943662,-1.816991863
2,-0.230531455,-0.92554944,0.314148656,-2.180837311,6.829435813,3.270968208
2,0.02529794,-0.962171902,0.124530867,-1.00248087,12.59205196,-2.741884223
2,0.100875316,-1.087487375,-0.135804888,-0.288584029,3.337938714,-4.562607826
2,0.014276961,-1.138640171,-0.083859105,-3.81133017,7.258769978,-1.774022384
2,-0.021358099,-0.791475955,0.06276987,-5.134793015,4.156862737,-1.540208312
2,-0.034384255,-0.923156866,-0.013655129,-11.07456631,2.841364692,-2.201792339
2,-0.160346672,-1.139331675,0.227231366,-7.470692565,3.709622347,-3.948612977
2,-0.018796612,-0.969726616,0.165338285,-8.950905692,2.27647926,-10.63157525
2,-0.18920533,-1.086600083,0.032695866,-8.168340927,3.200208775,-11.8062416
2,-0.199836427,-0.952702346,0.082195741,-10.2836161,-1.987884645,-10.56540403
2,-0.173870815,-1.024677049,0.059547472,-2.024129845,-12.67865005,-14.46648193
2,0.002956869,-1.005835165,0.148670539,-0.524231526,-4.103700269,-12.30302088
2,-0.139195092,-1.102961261,0.367761822,0.702405334,-4.018148873,-3.408969564
2,-0.137705059,-0.850288986,0.262960922,3.918250813,-4.089222961,1.541729658
2,-0.066360655,-0.872127414,0.185476866,4.331574117,-1.433870142,0.363572292
2,-0.202454782,-0.865595327,0.310701946,0.823573922,-2.086769513,-1.322370044
2,-0.114960852,-1.116308809,0.052014282,3.077628,-5.130002357,0.835627569
2,-0.213291442,-0.870490215,0.189530737,1.292535883,-6.094994098,5.156469882
2,-0.216479356,-0.915069868,0.22623191,3.355996512,-10.62974857,2.688747041
2,-0.264056528,-1.049845394,0.052403197,5.047218642,-7.724334742,1.151805807
2,-0.303915114,-0.994451843,0.10948884,0.812649818,2.075264148,-1.642610463
2,-0.201355914,-0.977440353,0.285921821,0.931374055,1.40501204,-2.042904951
2,-0.176444306,-0.996300477,0.173175369,-0.690392912,1.768075634,-2.303867986
2,-0.22716904,-1.027701773,0.216580375,2.266389821,-0.138428139,1.139726102
2,-0.189772345,-0.923799604,0.153700488,6.605928621,1.689193169,3.902200408
2,-0.272028496,-0.835383714,0.122474988,5.874673371,-0.087928562,5.871608076
2,-0.183434883,-0.898580865,0.318026852,10.00704412,1.811521497,7.730990224
2,-0.109292895,-0.846316751,0.028069076,10.74271159,-0.104569123,8.586589889
2,-0.187307484,-0.939492604,0.144278118,10.20412638,2.127828127,9.676666481
2,-0.157624445,-1.051053888,0.072469948,12.84504989,0.612699977,11.131878
2,-0.284929137,-1.109583837,0.11929541,15.78163378,2.792076683,11.4114404
2,-0.222284557,-0.984677025,0.110651719,13.6069112,4.111409371,10.086799
2,-0.150798439,-0.945804849,0.088286163,10.17709673,-3.342653947,10.79004008
2,-0.048462024,-0.986685361,0.288031148,7.226445138,-4.780423676,12.88839358
2,-0.050122616,-1.037406982,0.08266544,6.903957598,0.5318918,9.023793162
2,-0.147379395,-1.05655959,0.131725673,6.395677911,2.268598043,6.122308676
2,-0.169871383,-1.005573185,0.171902575,4.277456833,3.544374252,3.774857983
2,-0.042981623,-0.924231636,0.054737054,3.480082574,1.411728637,5.142515801
2,-0.143046678,-0.983345936,0.179527371,4.017207837,2.80520315,5.107393909
2,0.038938084,-0.920835007,0.067405062,0.892453703,1.115462315,1.90207366
2,-0.14230022,-0.922731612,-0.102568194,-2.955784966,3.028725729,-0.789976336
2,0.017541939,-0.969854999,0.252815508,-4.870830753,3.619505811,-6.975356633
2,-0.230868021,-0.855862381,-0.002097443,-4.264994018,1.996379113,-2.898436448
2,0.004443811,-0.931161158,0.055963459,-1.921207605,2.621036539,-2.375250782
2,-0.090445652,-1.141900358,0.06642755,-0.418003654,3.576040652,-1.338567502
2,0.03050592,-1.093477951,-0.123204759,-1.322858444,3.429413224,-4.949883821
2,0.092385395,-1.011535478,-0.006420942,1.730003277,1.081153955,-8.15436283
2,-0.087944058,-1.050667666,0.074115494,4.025179693,-0.510791928,1.723838937
2,-0.006005808,-0.924939044,-0.064568116,-0.026645648,3.332898568,0.515253422
2,-0.046413084,-1.135033296,-0.079235127,-2.580464345,3.79308659,0.35954816
2,0.046402854,-0.9712259,0.186368999,-5.668981369,3.532150737,-0.917370425
2,0.095104231,-0.780694454,-0.019786315,-8.869379783,5.134529162,-3.569013606
2,-0.185367926,-0.939525601,0.198565748,-7.298591999,3.480984923,0.991655992
2,-0.132068208,-1.014036137,0.101644312,-6.56719968,1.614029776,-5.385542109
2,-0.035313792,-1.086831875,0.176294719,-3.98466509,1.082964157,-3.484239863
2,-0.031162903,-1.068925582,0.357902475,-1.977358122,3.995933609,-10.77956371
2,-0.12012798,-1.253975242,0.033758622,-4.464369728,3.385522485,-3.461758993
2,-0.008925445,-0.885938143,0.256863861,-3.648722032,8.853678344,-3.298353155
2,-0.03630233,-0.904551755,0.136034812,-1.397001739,1.236396391,-4.168219716
2,-0.141025468,-1.016612718,0.121704259,1.278661225,-2.946870349,-2.805076904
2,-0.169110386,-1.199116163,0.137936532,0.757343541,-1.842783725,-2.224269195
2,0.15492902,-0.925652951,0.029002561,1.078859339,-1.832963556,-1.243896405
2,-0.134696871,-1.103964501,0.10018191,15.51327503,-0.929361883,-1.835935692
2,-0.172904537,-1.083372917,0.147544571,2.042666703,-0.335907283,-1.39509879
2,0.033359963,-0.906370216,0.146702255,1.776645884,-0.028908037,-1.124273741
2,0.000531774,-1.048560234,0.077371164,3.321886461,-2.179449221,2.347843781
2,-0.009162191,-1.004097429,0.142915656,5.463362197,-1.873848625,3.242862109
2,-0.004250387,-1.008052713,0.045574155,5.808478773,0.68058873,3.730648904
2,-0.17712823,-0.912436575,0.108681322,6.698314891,7.615570548,4.733088864
2,-0.03732515,-0.970851374,0.171076479,6.186588061,4.695578219,10.65435222
2,-0.301586443,-1.013970826,0.103497225,12.68665196,-6.717869937,16.62467354
2,-0.003576625,-0.880855571,0.146030557,9.600741727,8.182252278,15.701024
2,0.021154137,-1.127936313,0.191458993,10.80368754,-4.446432336,16.9335957
2,0.0054759,-0.969131572,-0.018053329,7.640333802,1.021284511,13.77158929
2,8.21139E-05,-0.715462094,0.119019102,6.978599407,5.129755094,5.65547162
2,-0.067967897,-1.078052872,0.071659538,11.20447833,15.28628061,6.450298236
2,-0.195367841,-0.836964717,0.236779071,11.18129761,8.414836429,3.879991959
2,0.159745038,-0.93915926,0.029127019,10.43625775,-20.76176569,1.678202705
2,-0.041899237,-0.94062163,0.059997612,4.240594526,5.359444776,-1.311463191
2,-0.023600081,-0.878278156,0.036895796,4.83327091,6.159349927,1.1782545
2,-0.102515301,-1.079171717,0.182153725,2.389223475,3.3441453,0.70447608
2,0.063908558,-0.999022752,0.150904814,1.074792542,-0.46520897,-0.97826716
2,-0.112869072,-0.992506699,0.018581974,0.454305893,-0.691943729,-1.407548961
2,-0.063416498,-0.836471552,-0.190433971,-0.748849404,0.805492804,-1.571167094
2,-0.095384499,-1.031966141,0.048847401,-0.65995146,1.66154949,-1.623146419
2,0.066307187,-1.075918159,0.023216273,1.375503428,4.083022404,-1.068513235
2,-0.090330009,-1.011441769,0.15737681,-1.642287201,1.003080798,-2.049391811
2,0.390318291,-0.970575084,-0.079116935,-0.143698559,3.047719574,-0.624834988
2,-0.055626027,-0.949054186,-0.05588682,-0.446237225,5.046713521,-1.247105839
2,-0.1056308,-0.972740892,0.232513641,-0.449003512,4.090847615,-1.724869993
2,0.056718068,-1.06948563,-0.0052245,-3.868711485,0.848143038,-2.962341918
2,-0.002705672,-0.888684384,0.176016568,-5.631527405,-1.318144027,-4.586415947
2,-0.13209835,-1.105655491,-0.029871631,-6.895922104,-7.775401876,-4.23528057
2,-0.052207211,-1.124888287,0.084171376,-3.885722256,2.262305862,-5.730066009
2,0.017992581,-1.072838791,0.108427385,-2.292512393,0.981944324,-8.809240943
2,-0.153820768,-1.012918798,0.219882869,1.346941656,-2.307256862,-5.142793897
2,-0.149263099,-1.033033116,0.045887112,-0.382468587,-3.473235251,-2.815678319
2,-0.173565682,-0.983235122,0.159168234,0.804379025,-4.476300016,-1.969229778
2,-0.141583039,-0.988248631,-0.045539008,-3.283709323,-4.776069628,-0.610741639
2,-0.287213111,-1.047635258,-0.098209068,-2.581934575,-1.565178519,4.807431967
2,-0.153141921,-0.950889118,0.097014476,-7.517063062,-4.284630647,0.572135051
2,-0.013280661,-0.929383716,0.155821505,2.334802192,-7.219066553,6.281372403
2,-0.213280671,-1.007202107,0.118384975,10.44176726,-14.35440907,-2.827406476
2,0.086624506,-1.06119739,-0.058155232,1.515664241,-34.10730525,-5.184231349
2,-0.153621754,-1.061282396,0.035910487,23.93007404,14.69858091,43.41360082
2,-0.04920686,-1.230547098,0.14414006,0.131245669,-15.074398,-10.77002109
2,-0.228041213,-1.026664953,0.038130327,5.291075135,3.274322907,-12.85433454
2,-0.11803776,-1.095725382,0.009290623,3.831158268,-5.453046885,-1.552396491
2,-0.14029141,-0.861025818,-0.168546564,7.060201181,-3.021049812,-2.731411435
2,-0.011606566,-1.024408225,0.122362751,10.93358452,-10.53663616,15.90586591
2,-0.054463869,-1.16644058,0.006738324,7.854715416,-1.330773024,5.841680349
2,0.024463197,-0.83576721,0.146205216,11.33843231,-12.04269649,10.06244231
2,-0.117040335,-1.074201836,-0.174259188,8.610711662,-11.37010773,-2.118790573
2,-0.155636649,-0.927977424,0.059530858,7.701145767,0.325866844,-2.587059704
2,-0.068981164,-1.068040318,-0.156289255,9.16455211,14.50732963,6.030719644
2,0.070091063,-0.936372298,-0.084447001,3.687857445,0.26039075,-2.85628432
2,-0.035591979,-0.955633365,0.080525302,-0.438591794,1.305467098,-5.66944743
2,-0.113172638,-0.97886553,0.064881526,7.856538902,0.685602805,2.019226763
2,-0.235471892,-1.039804252,0.027153989,-6.044633301,9.90049488,-4.921253707
2,-0.092552932,-0.802609302,0.161255956,4.106922604,10.22073962,-5.385111417
